,ARS,지하철역
10133,23341,도곡
10134,23342,도곡
10135,23343,도곡
10136,23344,도곡
10137,23345,도곡
10138,23346,도곡
10139,23347,대치
10140,23348,대치
10141,23349,대치
10142,23350,대치
10143,23351,대치
10144,23352,대치
10145,23353,대치
10146,23354,대치
10147,23355,대치
10148,23356,대치
10149,23357,학여울
10150,23358,학여울
10151,23359,대청
10152,23360,학여울
10153,23361,대청
10154,23362,대청
10155,23363,매봉
10156,23364,매봉
10157,23365,매봉
10158,23366,도곡
10159,23367,매봉
10160,23368,매봉
10161,23369,매봉
10162,23370,매봉
10163,23371,매봉
10164,23372,매봉
10165,23373,매봉
10166,23374,매봉
10167,23375,매봉
10168,23376,매봉
10169,23377,매봉
10170,23378,매봉
10171,23379,매봉
10172,23380,일원
10173,23381,일원
10174,23382,일원
10175,23383,일원
10176,23384,일원
10177,23385,수서
10178,23386,일원
10179,23387,일원
10180,23388,일원
10181,23389,일원
10182,23390,역삼
10183,23391,압구정
10184,23392,대청
10185,23393,장지
10186,23394,장지
10187,23395,학여울
10188,23397,대청
10189,23398,대청
10190,23399,대청
10191,23400,대청
10192,23401,수서
10193,23402,수서
10194,23403,수서
10195,23404,수서
10196,23405,복정
10197,23406,수서
10198,23407,수서
10199,23408,수서
10200,23409,수서
10201,23410,수서
10202,23411,복정
10203,23412,복정
10204,23413,복정
10205,23414,복정
10206,23415,복정
10207,23416,복정
10208,23417,복정
10209,23418,복정
10210,23419,복정
10211,23420,복정
10212,23421,복정
10213,23422,복정
10214,23423,복정
10215,23424,수서
10216,23425,수서
10217,23426,수서
10218,23427,수서
10219,23428,복정
10220,23429,압구정
10221,23430,압구정
10222,23431,학동
10223,23432,강남구청
10224,23433,매봉
10225,23434,일원
10226,23435,학여울
10227,23436,학여울
10228,23437,일원
10229,23438,삼성(무역센터)
10230,23439,일원
10231,23442,장지
10232,23444,매봉
10233,23445,매봉
10234,23446,일원
10235,23447,일원
10236,23448,일원
10237,23449,일원
10238,23450,일원
10239,23453,삼성(무역센터)
10240,23454,복정
10241,23456,도곡
10242,23457,도곡
10243,23458,도곡
10244,23459,매봉
10245,23462,대청
10246,23463,수서
10247,23464,수서
10248,23465,수서
10249,23466,도곡
10250,23468,매봉
10251,23469,매봉
10252,23470,매봉
10253,23471,일원
10254,23472,매봉
10255,23473,삼성(무역센터)
10256,23474,도곡
10257,23475,대치
10258,23476,대청
10259,23477,대청
10260,23479,대치
10261,23480,일원
10262,23481,매봉
10263,23482,일원
10264,23483,도곡
10265,23484,도곡
10266,23488,매봉
10267,23489,대청
10268,23491,도곡
10269,23492,대청
10270,23493,대치
10271,23500,학여울
10272,23501,학여울
10273,23504,매봉
10274,23505,매봉
10275,23507,강남구청
10276,23508,대청
10277,23509,삼성(무역센터)
10278,23510,역삼
10279,23511,학여울
10280,23512,역삼
10281,23513,역삼
10282,23514,삼성(무역센터)
10283,23515,도곡
10284,23516,매봉
10285,23517,매봉
10286,23518,매봉
10287,23519,매봉
10288,23520,학여울
10289,23521,학여울
10290,23522,매봉
10291,23523,삼성(무역센터)
10292,23524,매봉
10293,23525,매봉
10294,23526,수서
10295,23527,수서
10296,23528,장지
10297,23529,매봉
10298,23530,수서
10299,23531,신사
10300,23532,종합운동장
10301,23533,도곡
10302,23536,학동
10303,23537,복정
10304,23538,수서
10305,23540,매봉
10306,23541,일원
10307,23543,복정
10308,23544,수서
10309,23545,매봉
10310,23546,일원
10311,23552,일원
10312,23557,매봉
10313,23558,일원
10314,23562,수서
10315,23564,일원
10316,23569,일원
10317,23572,강남
10318,23573,매봉
10319,23574,강남
10320,23575,강남구청
10321,23578,매봉
10322,23579,대청
10323,23580,강남
10324,23584,복정
10325,23586,대청
10326,23595,대치
10327,23597,대청
10328,23598,삼성(무역센터)
10329,23600,대청
10330,23617,강남
10331,23629,복정
10332,23641,강남
10333,23695,매봉
10334,23697,역삼
10335,23698,매봉
10336,23720,매봉
10337,23728,대청
10338,23731,매봉
10339,23738,매봉
10340,23741,삼성(무역센터)
10341,23749,매봉
10342,23756,매봉
10343,23766,강남구청
10344,23781,삼성(무역센터)
10345,23789,삼성(무역센터)
10346,23801,삼성(무역센터)
10347,23804,삼성(무역센터)
10348,23805,삼성(무역센터)
10349,23806,삼성(무역센터)
10350,23807,삼성(무역센터)
10351,23808,삼성(무역센터)
10352,23809,역삼
10353,23810,역삼
10354,23811,역삼
10355,23812,역삼
10356,23813,강남
10357,23814,강남
10358,23815,대청
10359,23818,삼성(무역센터)
10360,23819,대청
10361,23823,대청
10362,23827,양재(서초구청)
10363,23828,매봉
10364,23829,도곡
10365,23830,대치
10366,23831,학여울
10367,23832,대청
10368,23838,대치
10369,23839,대치
10370,23840,도곡
10371,23841,양재(서초구청)
10372,23842,신사
10373,23843,신사
10374,23844,청담
10375,23848,압구정
10376,23855,잠실(송파구청)
10377,23856,매봉
10378,23857,학여울
10379,23858,삼성(무역센터)
10380,23859,삼성(무역센터)
10381,23860,매봉
10382,23863,매봉
10383,23866,양재(서초구청)
10384,23867,일원
10385,23869,일원
10386,23871,수서
10387,23872,대청
10388,23874,대청
10389,23876,역삼
10390,23877,대청
10391,23878,일원
10392,23880,일원
10393,23883,삼성(무역센터)
10394,23884,복정
10395,23885,역삼
10396,23893,복정
10397,23896,복정
10398,23900,강남
10399,23901,논현
10400,23902,역삼
10401,23903,강남구청
10402,23904,삼성(무역센터)
10403,23905,삼성(무역센터)
10404,23906,삼성(무역센터)
10405,23907,청담
10406,23908,강남구청
10407,23909,압구정
10408,23910,압구정
10409,23911,대청
10410,23912,역삼
10411,23913,압구정
10412,23916,삼성(무역센터)
10413,23917,대청
10414,23918,양재(서초구청)
10415,23920,양재(서초구청)
10416,23921,양재(서초구청)
10417,23922,삼성(무역센터)
10418,23923,삼성(무역센터)
10419,23924,매봉
10420,23925,도곡
10421,23930,논현
10422,23931,논현
10423,23933,복정
10424,23937,복정
10425,23938,복정
10426,23940,복정
10427,23941,일원
10428,23942,복정
10429,23943,복정
10430,23944,수서
10431,23946,일원
10432,23947,일원
10433,23948,일원
10434,23949,일원
10435,23950,수서
10436,23951,역삼
10437,23958,복정
10438,23960,삼성(무역센터)
10439,23961,복정
10440,23962,복정
10441,23963,일원
10442,23964,일원
10443,23965,수서
10444,23967,복정
10445,23968,수서
10446,23969,일원
10447,23970,일원
10448,23971,수서
10449,23972,수서
10450,23981,일원
10451,23993,복정
10452,23994,대청
10453,23995,복정
10454,23998,복정
10455,24001,잠실나루
10456,24002,잠실나루
10457,24003,석촌
10458,24004,석촌
10459,24005,석촌
10460,24006,석촌
10461,24007,송파
10462,24008,송파
10463,24009,가락시장
10464,24010,가락시장
10465,24011,문정
10466,24012,문정
10467,24013,장지
10468,24014,문정
10469,24015,장지
10470,24016,장지
10471,24017,석촌
10472,24050,석촌
10473,24101,천호(풍납토성)
10474,24102,강동구청
10475,24103,마천
10476,24104,마천
10477,24105,강동구청
10478,24106,천호(풍납토성)
10479,24107,천호(풍납토성)
10480,24108,천호(풍납토성)
10481,24109,강동구청
10482,24110,강동구청
10483,24111,강동구청
10484,24112,몽촌토성(평화의문)
10485,24113,잠실나루
10486,24114,잠실나루
10487,24115,잠실나루
10488,24116,강동구청
10489,24117,거여
10490,24118,거여
10491,24119,강동구청
10492,24120,강동구청
10493,24121,강동구청
10494,24123,몽촌토성(평화의문)
10495,24124,몽촌토성(평화의문)
10496,24125,잠실나루
10497,24126,몽촌토성(평화의문)
10498,24127,몽촌토성(평화의문)
10499,24128,몽촌토성(평화의문)
10500,24129,잠실나루
10501,24130,잠실나루
10502,24131,잠실나루
10503,24132,잠실나루
10504,24133,잠실나루
10505,24134,잠실나루
10506,24135,잠실나루
10507,24136,몽촌토성(평화의문)
10508,24137,잠실나루
10509,24138,잠실새내
10510,24139,잠실새내
10511,24140,잠실새내
10512,24141,잠실새내
10513,24142,잠실새내
10514,24143,종합운동장
10515,24144,종합운동장
10516,24145,잠실새내
10517,24146,잠실새내
10518,24147,잠실새내
10519,24148,잠실새내
10520,24149,잠실새내
10521,24150,잠실새내
10522,24152,잠실새내
10523,24153,잠실새내
10524,24154,종합운동장
10525,24155,종합운동장
10526,24156,종합운동장
10527,24157,종합운동장
10528,24158,잠실새내
10529,24159,잠실새내
10530,24160,잠실새내
10531,24161,잠실새내
10532,24162,종합운동장
10533,24163,종합운동장
10534,24164,종합운동장
10535,24165,종합운동장
10536,24166,잠실새내
10537,24167,잠실새내
10538,24168,석촌
10539,24169,석촌
10540,24170,석촌
10541,24171,잠실새내
10542,24172,잠실새내
10543,24173,잠실새내
10544,24174,대청
10545,24175,대청
10546,24176,수서
10547,24177,석촌
10548,24178,석촌
10549,24179,석촌
10550,24180,석촌
10551,24181,석촌
10552,24183,석촌
10553,24184,석촌
10554,24185,석촌
10555,24186,석촌
10556,24187,송파
10557,24188,송파
10558,24189,송파
10559,24190,송파
10560,24191,송파
10561,24193,석촌
10562,24194,석촌
10563,24195,석촌
10564,24196,석촌
10565,24197,석촌
10566,24199,석촌
10567,24200,송파
10568,24201,송파
10569,24202,석촌
10570,24203,송파
10571,24204,송파
10572,24205,오금
10573,24206,방이
10574,24207,송파
10575,24208,송파
10576,24209,송파
10577,24210,몽촌토성(평화의문)
10578,24211,몽촌토성(평화의문)
10579,24212,몽촌토성(평화의문)
10580,24213,몽촌토성(평화의문)
10581,24214,석촌
10582,24215,몽촌토성(평화의문)
10583,24216,몽촌토성(평화의문)
10584,24217,몽촌토성(평화의문)
10585,24218,방이
10586,24219,방이
10587,24220,석촌
10588,24221,방이
10589,24222,방이
10590,24223,방이
10591,24224,방이
10592,24225,방이
10593,24226,방이
10594,24227,방이
10595,24228,방이
10596,24229,방이
10597,24230,방이
10598,24231,몽촌토성(평화의문)
10599,24232,강동구청
10600,24233,몽촌토성(평화의문)
10601,24234,올림픽공원(한국체대)
10602,24235,올림픽공원(한국체대)
10603,24236,올림픽공원(한국체대)
10604,24237,올림픽공원(한국체대)
10605,24239,방이
10606,24240,방이
10607,24241,몽촌토성(평화의문)
10608,24242,올림픽공원(한국체대)
10609,24243,올림픽공원(한국체대)
10610,24244,올림픽공원(한국체대)
10611,24245,올림픽공원(한국체대)
10612,24246,올림픽공원(한국체대)
10613,24247,올림픽공원(한국체대)
10614,24248,방이
10615,24249,오금
10616,24250,개롱
10617,24251,개롱
10618,24252,거여
10619,24253,거여
10620,24254,개롱
10621,24255,개롱
10622,24256,개롱
10623,24257,개롱
10624,24258,개롱
10625,24259,개롱
10626,24260,개롱
10627,24261,개롱
10628,24262,오금
10629,24263,방이
10630,24264,방이
10631,24265,방이
10632,24266,개롱
10633,24267,개롱
10634,24268,개롱
10635,24269,개롱
10636,24270,거여
10637,24271,거여
10638,24272,거여
10639,24273,거여
10640,24274,거여
10641,24275,거여
10642,24276,거여
10643,24277,거여
10644,24278,마천
10645,24279,마천
10646,24280,마천
10647,24281,개롱
10648,24282,마천
10649,24283,마천
10650,24284,거여
10651,24285,마천
10652,24286,마천
10653,24287,마천
10654,24288,마천
10655,24289,마천
10656,24290,마천
10657,24291,마천
10658,24292,마천
10659,24293,마천
10660,24294,마천
10661,24295,마천
10662,24296,마천
10663,24297,마천
10664,24298,마천
10665,24299,거여
10666,24300,마천
10667,24301,거여
10668,24302,거여
10669,24303,마천
10670,24304,복정
10671,24305,복정
10672,24306,복정
10673,24307,장지
10674,24308,장지
10675,24309,장지
10676,24310,문정
10677,24311,문정
10678,24312,문정
10679,24313,거여
10680,24314,거여
10681,24315,문정
10682,24316,문정
10683,24317,장지
10684,24318,장지
10685,24319,문정
10686,24322,문정
10687,24323,문정
10688,24324,문정
10689,24325,경찰병원
10690,24326,경찰병원
10691,24327,문정
10692,24328,문정
10693,24329,경찰병원
10694,24330,문정
10695,24331,문정
10696,24332,문정
10697,24333,가락시장
10698,24334,가락시장
10699,24335,가락시장
10700,24337,장지
10701,24338,오금
10702,24339,오금
10703,24340,복정
10704,24343,경찰병원
10705,24344,경찰병원
10706,24345,개롱
10707,24346,개롱
10708,24347,개롱
10709,24348,개롱
10710,24349,개롱
10711,24350,거여
10712,24351,거여
10713,24352,거여
10714,24353,개롱
10715,24354,개롱
10716,24355,개롱
10717,24356,개롱
10718,24357,개롱
10719,24358,경찰병원
10720,24359,경찰병원
10721,24360,경찰병원
10722,24361,경찰병원
10723,24362,경찰병원
10724,24363,가락시장
10725,24364,문정
10726,24365,문정
10727,24366,가락시장
10728,24367,경찰병원
10729,24368,경찰병원
10730,24369,오금
10731,24370,오금
10732,24371,송파
10733,24372,경찰병원
10734,24373,경찰병원
10735,24374,경찰병원
10736,24375,경찰병원
10737,24377,경찰병원
10738,24378,경찰병원
10739,24379,가락시장
10740,24380,가락시장
10741,24382,가락시장
10742,24385,가락시장
10743,24386,가락시장
10744,24387,가락시장
10745,24388,수서
10746,24389,송파
10747,24390,송파
10748,24391,방이
10749,24392,문정
10750,24393,강동구청
10751,24394,강동구청
10752,24395,가락시장
10753,24396,몽촌토성(평화의문)
10754,24397,강동구청
10755,24400,경찰병원
10756,24401,경찰병원
10757,24402,마천
10758,24403,거여
10759,24404,거여
10760,24406,강동구청
10761,24407,복정
10762,24408,개롱
10763,24409,개롱
10764,24410,장지
10765,24411,장지
10766,24412,장지
10767,24413,장지
10768,24414,거여
10769,24415,거여
10770,24416,거여
10771,24417,거여
10772,24418,장지
10773,24419,장지
10774,24420,복정
10775,24429,마천
10776,24430,잠실나루
10777,24431,강동구청
10778,24432,거여
10779,24433,복정
10780,24434,강동구청
10781,24435,복정
10782,24436,잠실새내
10783,24437,잠실새내
10784,24438,잠실새내
10785,24439,장지
10786,24440,장지
10787,24441,장지
10788,24442,장지
10789,24443,장지
10790,24444,가락시장
10791,24445,강동구청
10792,24446,장지
10793,24447,장지
10794,24448,장지
10795,24449,장지
10796,24450,장지
10797,24451,장지
10798,24452,장지
10799,24453,장지
10800,24454,문정
10801,24455,문정
10802,24456,송파
10803,24457,장지
10804,24458,잠실새내
10805,24459,개롱
10806,24460,장지
10807,24461,장지
10808,24462,장지
10809,24463,장지
10810,24464,장지
10811,24465,장지
10812,24466,장지
10813,24467,장지
10814,24468,강동구청
10815,24469,문정
10816,24470,문정
10817,24471,장지
10818,24472,장지
10819,24473,장지
10820,24474,복정
10821,24475,장지
10822,24476,장지
10823,24477,장지
10824,24478,장지
10825,24479,잠실나루
10826,24480,잠실나루
10827,24481,석촌
10828,24482,석촌
10829,24483,석촌
10830,24484,석촌
10831,24485,석촌
10832,24486,석촌
10833,24487,장지
10834,24488,장지
10835,24489,문정
10836,24490,문정
10837,24491,마천
10838,24492,장지
10839,24493,장지
10840,24494,장지
10841,24495,장지
10842,24496,장지
10843,24497,장지
10844,24498,마천
10845,24499,복정
10846,24501,강동구청
10847,24502,강동구청
10848,24504,강동구청
10849,24505,송파
10850,24508,송파
10851,24510,몽촌토성(평화의문)
10852,24610,잠실나루
10853,24611,몽촌토성(평화의문)
10854,24614,잠실새내
10855,24620,석촌
10856,24638,마천
10857,24653,장지
10858,24654,장지
10859,24655,복정
10860,24656,복정
10861,24658,복정
10862,24662,잠실새내
10863,24710,종합운동장
10864,24711,종합운동장
10865,24712,종합운동장
10866,24713,종합운동장
10867,24714,석촌
10868,24715,잠실새내
10869,24727,잠실새내
10870,24728,잠실새내
10871,24729,몽촌토성(평화의문)
10872,24735,가락시장
10873,24736,가락시장
10874,24740,가락시장
10875,24741,가락시장
10876,24744,올림픽공원(한국체대)
10877,24745,올림픽공원(한국체대)
